id,runtime_id,arrival_day,days_taken,pending,sink_type
1817,4204,1060.041667,19.17,no,Dismiss
1819,4206,1061.041667,116.26,no,Dismiss
1821,4208,1062.041667,3.04,no,Dismiss
1822,4209,1062.188194,139.97,no,Dismiss
1823,4210,1063.041667,123.08,no,Dismiss
1824,4211,1063.188194,10.93,no,Dismiss
1826,4213,1064.188194,9.93,no,Dismiss
1827,4214,1065.041667,20.00,no,Dismiss
1829,4216,1067.041667,126.98,no,Dismiss
1832,4219,1068.188194,5.93,no,Dismiss
1834,4221,1069.188194,128.86,no,Dismiss
1836,4223,1070.188194,4.85,no,Dismiss
1840,4227,1072.188194,4.87,no,Dismiss
1843,4230,1075.041667,109.12,no,Dismiss
1845,4232,1076.041667,16.04,no,Dismiss
1846,4233,1076.188194,35.10,no,Dismiss
1852,4239,1079.188194,12.89,no,Dismiss
1855,4242,1082.041667,140.05,no,Dismiss
1857,4244,1083.041667,15.03,no,Dismiss
1860,4247,1084.188194,48.87,no,Dismiss
1862,4249,1085.188194,89.13,no,Dismiss
1865,4252,1088.041667,132.96,no,Dismiss
1867,4254,1089.041667,13.10,no,Dismiss
1869,4256,1090.041667,127.02,no,Dismiss
1877,4264,1095.041667,2.31,no,Dismiss
1881,4268,1097.041667,21.22,no,Dismiss
1884,4271,1098.188194,151.86,no,Dismiss
1885,4272,1099.041667,127.27,no,Dismiss
1886,4273,1099.188194,53.92,no,Dismiss
1887,4274,1100.041667,109.30,no,Dismiss
1888,4275,1100.188194,51.15,no,Dismiss
1889,4276,1102.041667,11.02,no,Dismiss
1890,4277,1102.188194,114.09,no,Dismiss
1893,4280,1104.041667,3.02,no,Dismiss
1897,4284,1106.041667,56.02,no,Dismiss
1900,4287,1107.188194,4.87,no,Dismiss
1901,4288,1109.041667,133.15,no,Dismiss
1902,4289,1109.188194,149.02,no,Dismiss
1906,4293,1111.188194,3.02,no,Dismiss
1907,4294,1112.041667,134.02,no,Dismiss
1911,4298,1114.041667,13.27,no,Dismiss
1913,4300,1116.041667,133.10,no,Dismiss
1914,4301,1116.188194,115.84,no,Dismiss
1915,4302,1117.041667,47.96,no,Dismiss
1918,4305,1118.188194,119.89,no,Dismiss
1919,4306,1119.041667,15.02,no,Dismiss
1921,4308,1120.041667,129.18,no,Dismiss
1924,4311,1121.188194,4.93,no,Dismiss
1926,4313,1123.188194,48.89,no,Dismiss
1927,4314,1124.041667,118.07,no,Dismiss
1928,4315,1124.188194,120.87,no,Dismiss
1930,4317,1125.188194,148.92,no,Dismiss
1932,4319,1126.188194,123.85,no,Dismiss
1933,4320,1127.041667,6.02,no,Dismiss
1937,4324,1130.041667,3.02,no,Dismiss
1938,4325,1130.188194,3.83,no,Dismiss
1939,4326,1131.041667,125.99,no,Dismiss
1940,4327,1131.188194,139.85,no,Dismiss
1947,4334,1135.041667,44.12,no,Dismiss
1948,4335,1135.188194,141.89,no,Dismiss
1951,4338,1138.041667,104.26,no,Dismiss
1954,4341,1139.188194,147.96,no,Dismiss
1957,4344,1141.041667,3.10,no,Dismiss
1958,4345,1141.188194,44.84,no,Dismiss
1960,4347,1142.188194,3.89,no,Dismiss
